id,public_id,name,SMILES,InDomain
7093,FDB007092,beta-2-Chaconine,CC1C2CCC(C)CN2C2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C12)OC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O,TRUE
7104,FDB007103,Diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,TRUE
7106,FDB007105,Docosan-1-ol,CCCCCCCCCCCCCCCCCCCCCCO,TRUE
7107,FDB007106,Eicosan-1-ol,CCCCCCCCCCCCCCCCCCCCO,TRUE
7127,FDB007126,Nonacosanoic acid,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,TRUE
7129,FDB007128,Octacosanoic acid,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)=O,TRUE
7131,FDB007130,Octadecendioic acid,[O-]C(=O)CCCCCCCCCCCCCCCCC([O-])=O,TRUE
7135,FDB007134,Phellogenic acid,OC(=O)CCCCCCCCCCCCCCCCCCCCC(O)=O,TRUE
7146,FDB007145,Tetracosanedioic acid,OC(=O)CCCCCCCCCCCCCCCCCCCCCCC(O)=O,TRUE
7151,FDB007150,trans-Octen-2-al,[H]\C(CCCCC)=C(\[H])C=O,TRUE
7154,FDB007153,Tritriacontanone,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)=O,TRUE
7164,FDB007163,"Hexadeca-7,10,13-trienoic acid",CCC=CCC=CCC=CCCCCCC(O)=O,TRUE
7251,FDB007250,Potassium oxide,[OH-].[K+].[K+],TRUE
7256,FDB007255,"Isorhamnetin 3,7-beta-D-diglucoside",COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,TRUE
7277,FDB007276,Lutein ester,O[C@@H]1CC(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\[C@H]2C(C)=CC(O)CC2(C)C)C(C)(C)C1,TRUE
7284,FDB007283,Taraxacine,CC1=CC(=O)C2=C(C)CC3OC(=O)C(C)=C3C=C12,TRUE
7312,FDB007311,Purine,N1C=NC2=C1C=NC=N2,TRUE
7315,FDB007314,Verbascotetrose,OCC1OC(OCC2OC(OCC3OC(OCC4OC(O)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
7326,FDB007325,8-Methoxycirsilineol,COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O)C(OC)=C(OC)C(OC)=C2O1,TRUE
7334,FDB007333,cis-trans-Farnesyl acetate,[H]\C(CC\C(C)=C(\[H])COC(C)=O)=C(\C)CCC=C(C)C,TRUE
7360,FDB007359,Gentianine,C=CC1=C2CCOC(=O)C2=CN=C1,TRUE
7392,FDB007391,Ethyl beta-D-fructofuranoside,[H][C@@]1(O)[C@@]([H])(CO)O[C@@](CO)(OCC)[C@@]1([H])O,TRUE
7402,FDB007401,Prolamine,C1CCNC1,TRUE
7414,FDB007413,Cyanidin 3-O-alpha-L-arabinoside,OC[C@@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@H](O)[C@H]1O,TRUE
7415,FDB007414,Cyanidin 3-O-alpha-L-galactoside,OC[C@@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C=C2)[C@@H](O)[C@H](O)[C@@H]1O,TRUE
7442,FDB007441,6-O-Benzoyl-alpha-D-glucose,OC1OC(COC(=O)C2=CC=CC=C2)C(O)C(O)C1O,TRUE
7476,FDB007475,Terpenene,CC(C)C1=CC=C(C)CC1,TRUE
7487,FDB007486,FR,[Fr],TRUE
7495,FDB007494,Quercetin 3-(6''-acetyl-galactoside) 7-rhamnoside,C[C@@H]1O[C@@H](OC2=CC3=C(C(O)=C2)C(=O)C(O[C@@H]2O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]2O)=C(O3)C2=CC(O)=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,TRUE
7498,FDB007497,Cellobiose,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
7563,FDB007562,Epicatechin-(4beta->8)-epicatechin-(4beta->6)-catechin,O[C@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C=C(O)C([C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3[C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3)C1=CC=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1)=C2O,TRUE
7565,FDB007564,Epicatechin-(4beta->8)-epicatechin-(4beta->8)-catechin,O[C@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C([C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3[C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3)C1=CC=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1)=C(O)C=C2O,TRUE
7632,FDB007631,2-Methylnaphthalene,CC1=CC=C2C=CC=CC2=C1,TRUE
7667,FDB007666,Decan-2-ol,CCCCCCCCC(C)O,TRUE
7837,FDB007836,1(F)-beta-Fructosyl-sucrose,OC[C@H]1O[C@@](O)(OC[C@@]2(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,TRUE
7847,FDB007846,31-Norlanostenol,[H][C@@]12CCC3=C(CC[C@]4(C)[C@H](CC[C@@]34C)[C@H](C)CCCC(C)C)[C@@]1(C)CC[C@H](O)C2C,TRUE
7848,FDB007847,4alpha-Methylzymostenol,[H][C@@]12CCC3=C(CC[C@]4(C)C(CCC34)[C@H](C)CCCC(C)C)[C@@]1(C)CC[C@H](O)[C@H]2C,TRUE
7936,FDB007935,"(11S,13)-Dihydro-8-deoxylactucin",[H]C1CC(C)=C2C(=O)C=C(CO)[C@]2([H])[C@H]2OC(=O)C(C)C12,TRUE
7958,FDB007957,7-Demethyltangeretin,COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(O)C(OC)=C2OC,TRUE
7985,FDB007984,Cyanidin 3-glucogalactoside,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
7999,FDB007998,Luteolin 7-O-beta-rutinoside,C[C@@H]1O[C@@H](OC[C@H]2OC(OC3=CC4=C(C(O)=C3)C(=O)C=C(O4)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,TRUE
8033,FDB008032,N-Acetylglucosamine,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,TRUE
8050,FDB008049,"2,3-Heptanedione",CCCCC(=O)C(C)=O,TRUE
8052,FDB008051,Heptanoic acid,CCCCCCC(O)=O,TRUE
8053,FDB008052,Methyl heptanoate,CCCCCCC(=O)OC,TRUE
8055,FDB008054,Heptyl acetate,CCCCCCCOC(C)=O,TRUE
8056,FDB008055,2-Heptanone,CCCCCC(C)=O,TRUE
8057,FDB008056,3-Heptanol,CCCCC(O)CC,TRUE
8060,FDB008059,4-Heptanone,CCCC(=O)CCC,TRUE
8061,FDB008060,(E)-2-Heptenal,CCCC\C=C\C=O,TRUE
8064,FDB008063,Ammonium acetate,[NH4+].CC([O-])=O,TRUE
8071,FDB008070,"2,3-Hexanedione",CCCC(=O)C(C)=O,TRUE
8072,FDB008071,"3,4-Hexanedione",CCC(=O)C(=O)CC,TRUE
8073,FDB008072,1-Hexanol,CCCCCCO,TRUE
8087,FDB008086,(E)-2-Hexenoic acid,CCC\C=C\C(O)=O,TRUE
8088,FDB008087,Methyl 2E-hexenoate,CCC\C=C\C(=O)OC,TRUE
8096,FDB008095,Methyl (E)-3-hexenoate,CC\C=C/CC(=O)OC,TRUE
8100,FDB008099,(R)-Acetoin,C[C@@H](O)C(C)=O,TRUE
8101,FDB008100,Ethyl (¡À)-3-hydroxyhexanoate,CCCC(O)CC(=O)OCC,TRUE
8106,FDB008105,Tiglic aldehyde,C\C=C(\C)C=O,TRUE
8108,FDB008107,5-Butyl-delta-valerolactone,CCCCC1CCCC(=O)O1,TRUE
8126,FDB008125,Methyl acetate,COC(C)=O,TRUE
8128,FDB008127,2-Methylbutanal,CCC(C)C=O,TRUE
8132,FDB008131,Isopentyl alcohol,CC(C)CCO,TRUE
8135,FDB008134,3-Methyl-2-butenal,CC(C)=CC=O,TRUE
8136,FDB008135,2-Methylbutanoic acid,CCC(C)C(O)=O,TRUE
8139,FDB008138,(¡À)-Dihydro-5-pentyl-2(3H)-furanone,CCCCCC1CCC(=O)O1,TRUE
8140,FDB008139,"1-Methyl-1,3-cyclohexadiene",CC1=CC=CCC1,TRUE
8154,FDB008153,"3-Methyl-1,2-cyclopentanedione",CC1CCC(=O)C1=O,TRUE
8173,FDB008172,"4-Methyl-2,3-pentanedione",CC(C)C(=O)C(C)=O,TRUE
8175,FDB008174,4-Methyl-2-pentanone,CC(C)CC(C)=O,TRUE
8181,FDB008180,Dihydrojasmone,CCCCCC1=C(C)CCC1=O,TRUE
8182,FDB008181,2-Methyl-3-phenyl-2-propenal,C\C(C=O)=C\C1=CC=CC=C1,TRUE
8187,FDB008186,4-Methyl-1-phenyl-2-pentanone,CC(C)CC(=O)CC1=CC=CC=C1,TRUE
8188,FDB008187,2-Methyl-1-phenyl-2-propanol,CC(C)(O)CC1=CC=CC=C1,TRUE
8201,FDB008200,Ethyl heptanoate,CCCCCCC(=O)OCC,TRUE
8202,FDB008201,2-Methylpentanal,CCCC(C)C=O,TRUE
8209,FDB008208,"6-Methyl-3,5-heptadien-2-one",CC(C)=C\C=C/C(C)=O,TRUE
8224,FDB008223,"5-Methyl-2,3-hexanedione",CC(C)CC(=O)C(C)=O,TRUE
8230,FDB008229,"2,3-Pentanedione",CCC(=O)C(C)=O,TRUE
8231,FDB008230,1-Pentanol,CCCCCO,TRUE
8234,FDB008233,2-Pentenal,CC\C=C/C=O,TRUE
8241,FDB008240,1-Penten-3-ol,CCC(O)C=C,TRUE
8254,FDB008253,4-Phenyl-3-buten-2-ol,CC(O)\C=C/C1=CC=CC=C1,TRUE
8256,FDB008255,Benzylideneacetone,CC(=O)\C=C\C1=CC=CC=C1,TRUE
8262,FDB008261,Ethyl phenylglycidate,CCOC(=O)C1OC1C1=CC=CC=C1,TRUE
8264,FDB008263,1-Phenyl-2-pentanol,CCCC(O)CC1=CC=CC=C1,TRUE
8273,FDB008272,2-Oxo-3-phenylpropanoic acid (Mixture oxo and keto),OC(=O)C(=O)CC1=CC=CC=C1,TRUE
8275,FDB008274,Propylene glycol,CC(O)CO,TRUE
8283,FDB008282,2-Propanol,CC(C)O,TRUE
8302,FDB008301,Acetone,CC(C)=O,TRUE
8323,FDB008322,Pantothenic acid,CC(C)(CO)C(O)C(=O)NCCC(O)=O,TRUE
8342,FDB008341,4-Propyl-gamma-butyrolactone,CCCC1CCC(=O)O1,TRUE
8345,FDB008344,(¡À)-Dihydro-5-octyl-2(3H)-furanone,CCCCCCCCC1CCC(=O)O1,TRUE
8348,FDB008347,"2,4-Heptadienal",CC\C=C/C=C/C=O,TRUE
8350,FDB008349,"(E,E)-2,4-Octadienal",CCC\C=C\C=C\C=O,TRUE
8352,FDB008351,Hexyl glucoside,CCCCCCOC1OC(CO)C(O)C(O)C1O,TRUE
8353,FDB008352,1-Hexanol arabinosylglucoside,CCCCCCOC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O,TRUE
8355,FDB008354,cis-3-Hexenyl pentanoate,CCCCC(=O)OCC\C=C/CC,TRUE
8379,FDB008378,6-Hydroxydaidzein,OC1=CC=C(C=C1)C1=COC2=C(C=C(O)C(O)=C2)C1=O,TRUE
8380,FDB008379,3-(Methylthio)-1-propanol,CSCCCO,TRUE
8394,FDB008393,4-Hexyl-gamma-butyrolactone,CCCCCCC1CCC(=O)O1,TRUE
8404,FDB008403,Ethyl maltol,CCC1=C(O)C(=O)C=CO1,TRUE
8405,FDB008404,2-Hexyl-3-phenyl-2-propenal,CCCCCC\C(C=O)=C/C1=CC=CC=C1,TRUE
8409,FDB008408,"7-Hydroxy-3,7-dimethyloctanal",CC(CCCC(C)(C)O)CC=O,TRUE
8410,FDB008409,Methyl dihydrojasmonate,CCCCC[C@@H]1[C@@H](CC(=O)OC)CCC1=O,TRUE
8417,FDB008416,Thiamine hydrochloride,Cl.[Cl-].CC1=C(CCO)SC=[N+]1CC1=C(N)N=C(C)N=C1,TRUE
8420,FDB008419,Sodium cyclamate,[Na+].OS(=O)(=O)NC1CCCCC1,TRUE
8425,FDB008424,Thiamine,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,TRUE
8427,FDB008426,Thiamine mononitrate,[O-]N(=O)=O.CC1=C(CCO)SC=[N+]1CC1=C(N)N=C(C)N=C1,TRUE
8492,FDB008491,3-Hydroxyflavone,OC1=C(OC2=CC=CC=C2C1=O)C1=CC=CC=C1,TRUE
8518,FDB008517,Asparagoside D,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C2O)OC11CCC(C)CO1,TRUE
8524,FDB008523,Nerylacetone,CC(C)=CCC\C(C)=C/CCC(C)=O,TRUE
8529,FDB008528,3-Propylidene-1(3H)-isobenzofuranone,CC\C=C1\OC(=O)C2=CC=CC=C12,TRUE
8534,FDB008533,2-Ethylpyrazine,CCC1=CN=CC=N1,TRUE
8540,FDB008539,5-Methyl-2-phenyl-2-hexenal,CC(C)C\C=C(\C=O)C1=CC=CC=C1,TRUE
8541,FDB008540,(¡À)-2-Methyl-3-(4-methylphenyl)propanal,CC(CC1=CC=C(C)C=C1)C=O,TRUE
8546,FDB008545,2-Acetylpyrazine,CC(=O)C1=CN=CC=N1,TRUE
8549,FDB008548,Methyleugenol,COC1=C(OC)C=C(CC=C)C=C1,TRUE
8551,FDB008550,2-Methyl-4-phenyl-2-butanol,CC(C)(O)CCC1=CC=CC=C1,TRUE
8566,FDB008565,Ampeloside Bf2,CC(CCC1(O)OC2CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,TRUE
8567,FDB008566,Ampeloside Bf1,CC(CCC1(O)OC2CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,TRUE
8627,FDB008626,Arachisprenol 10,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CO,TRUE
8628,FDB008627,Arachisprenol 11,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C\CO,TRUE
8629,FDB008628,Arachisprenol 12,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C/CC\C(C)=C/CC\C(C)=C\CC\C(C)=C\CO,TRUE
8654,FDB008653,Lablaboside F,CC1OC(OC2C(C)OC(OC3C(O)C(O)C(CO)OC3OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C(O)=O)C(C)(C)C6CCC5(C)C3(C)CC4)C(O)C2O)C(O)C(O)C1O,TRUE
8658,FDB008657,Melilotussaponin O1,CC1OC(OC2C(OC3C(O)C(O)C(OC3OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CC(O)C6(C)CCC54C)C3(C)CO)C(O)=O)OC(CO)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O,TRUE
8684,FDB008683,Pitheduloside K,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
8698,FDB008697,Dehydrotomatine,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CN1,TRUE
8703,FDB008702,Epifisetinidol-(4beta->8)-catechin-(6->4beta)-epifisetinidol,OC1CC2=C(O)C(C3C(O)C(OC4=CC(O)=CC=C34)C3=CC(O)=C(O)C=C3)=C(O)C(C3C(O)C(OC4=CC(O)=CC=C34)C3=CC(O)=C(O)C=C3)=C2OC1C1=CC(O)=C(O)C=C1,TRUE
8711,FDB008710,4-Hydroxy-3-methoxybenzenemethanol,COC1=C(O)C=CC(CO)=C1,TRUE
8728,FDB008727,3-(2-Methylpropylidene)-1(3H)-isobenzofuranone,CC(C)\C=C1\OC(=O)C2=CC=CC=C12,TRUE
8739,FDB008738,"1,3-Benzenediol",OC1=CC(O)=CC=C1,TRUE
8740,FDB008739,Benzoic acid,OC(=O)C1=CC=CC=C1,TRUE
8746,FDB008745,Benzyl alcohol,OCC1=CC=CC=C1,TRUE
8747,FDB008746,Butyl 3-methylbutanoate,CCCCOC(=O)CC(C)C,TRUE
8749,FDB008748,Hexyl 3-methylbutanoate,CCCCCCOC(=O)CC(C)C,TRUE
8752,FDB008751,Propyl 3-methylbutanoate,CCCOC(=O)CC(C)C,TRUE
8756,FDB008755,alpha-Terpinyl formate,CC1=CCC(CC1)C(C)(C)OC=O,TRUE
8758,FDB008757,alpha-Terpinyl propanoate,CCC(=O)OC(C)(C)C1CCC(C)=CC1,TRUE
8759,FDB008758,alpha-Terpinyl butanoate,CCCC(=O)OC(C)(C)C1CCC(C)=CC1,TRUE
8760,FDB008759,alpha-Terpinyl pentanoate,CCCCC(=O)OC(C)(C)C1CCC(C)=CC1,TRUE
8775,FDB008774,Butyl dodecanoate,CCCCCCCCCCCC(=O)OCCCC,TRUE
8780,FDB008779,Butyl palmitate,CCCCCCCCCCCCCCCC(=O)OCCCC,TRUE
8786,FDB008785,2-Methylphenol,CC1=CC=CC=C1O,TRUE
8816,FDB008815,Tamarindienal,CC(=O)\C=C\C(=O)C=O.OC(=C)\C=C\C(=O)C=O,TRUE
8863,FDB008862,2-Methoxy-4-methylphenol,COC1=C(O)C=CC(C)=C1,TRUE
8865,FDB008864,"3,4-Dimethoxybenzaldehyde",COC1=C(OC)C=C(C=O)C=C1,TRUE
8879,FDB008878,"2,6-Dimethylphenol",CC1=CC=CC(C)=C1O,TRUE
8899,FDB008898,Activated carbon,C,TRUE
8926,FDB008925,Aluminum caprate,[Al+3].CCCCCCCCCC([O-])=O.CCCCCCCCCC([O-])=O.CCCCCCCCCC([O-])=O,TRUE
8927,FDB008926,Aluminum myristate,[Al+3].CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O,TRUE
9052,FDB009051,Calcium caprate,[Ca++].CCCCCCCCCC([O-])=O.CCCCCCCCCC([O-])=O,TRUE
9054,FDB009053,Calcium cyclamate,O.O.[Ca++].[O-]S(=O)(=O)NC1CCCCC1.[O-]S(=O)(=O)NC1CCCCC1,TRUE
9058,FDB009057,Calcium myristate,[Ca++].CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O,TRUE
9060,FDB009059,Calcium palmitate,[Ca++].CCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCC([O-])=O,TRUE
9061,FDB009060,"Calcium pantothenate, calcium chloride double salt",[Cl-].[Cl-].[Ca++].[Ca++].CC(C)(CO)C(O)C(=O)NCCC([O-])=O,TRUE
9068,FDB009067,D-Camphor,CC1(C)C2CCC1(C)C(=O)C2,TRUE
9076,FDB009075,Caprolactam,O=C1CCCCCN1,TRUE
9093,FDB009092,"Carboxymethyl cellulose, sodium salt",[Na+].CC([O-])=O.OCC(O)C(O)C(O)C(O)C=O,TRUE
9194,FDB009193,Citronellyl anthranilate,CC(CCOC(=O)C1=CC=CC=C1N)CCC=C(C)C,TRUE
9342,FDB009341,Dodecyl butyrate,CCCCCCCCCCCCOC(=O)CCC,TRUE
9344,FDB009343,Dodecyl propionate,CCCCCCCCCCCCOC(=O)CC,TRUE
9376,FDB009375,Ethylene glycol distearate,CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,TRUE
9380,FDB009379,"Ethylene oxide/propylene oxide copolymer (avg m w 9,760 - 13,200)",OCCO,TRUE
9389,FDB009388,cis-Ethyl 4-heptenoate,CCOC(=O)CC\C=C/CC,TRUE
9392,FDB009391,Ethyl 2-hexenoate,CCC\C=C\C(=O)OCC,TRUE
9510,FDB009509,Glyceryl behenate,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,TRUE
9515,FDB009514,Glyceryl monooleate,[H]C(CO)(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC,TRUE
9552,FDB009551,(+/-)-1-Hepten-3-ol,CCCCC(O)C=C,TRUE
9559,FDB009558,"2,4-Hexadien-1-ol",CC=CC=CCO,TRUE
9571,FDB009570,3-Hexenyl 2-methylbutyrate,CCC=CCCOC(=O)C(C)CC,TRUE
9575,FDB009574,Hexyl decanoate,CCCCCCCCCC(=O)OCCCCCC,TRUE
9582,FDB009581,Hexyl nonanoate,CCCCCCCCC(=O)OCCCCCC,TRUE
9587,FDB009586,"(-)-Homoeriodictyol, sodium salt",[Na+].[H]C1(CC(=O)C2=C(O)C=C([O-])C=C2O1)C1=CC(OC)=C(O)C=C1,TRUE
9623,FDB009622,Invert sugar,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C(O)C(O)C(=O)CO,TRUE
9629,FDB009628,Iron linoleate,[Fe++].[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC([O-])=O.[H]\C(CCCCC)=C(/[H])C\C([H])=C(\[H])CCCCCCCC([O-])=O,TRUE
9748,FDB009747,Magnesium caprate,[Mg++].CCCCCCCCCC([O-])=O.CCCCCCCCCC([O-])=O,TRUE
9749,FDB009748,Magnesium cyclamate,[Mg++].OS(=O)(=O)NC1CCCCC1,TRUE
9750,FDB009749,Magnesium myristate,[Mg++].CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O,TRUE
9752,FDB009751,Magnesium palmitate,[Mg++].CCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCC([O-])=O,TRUE
9771,FDB009770,Mastic gum,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1,TRUE
9779,FDB009778,(¡À)-Menthone,CC(C)[C@@H]1CC[C@@H](C)CC1=O,TRUE
9819,FDB009818,"Methylbenzyl acetate (mixed o-, m-, p-)",CC(OC(C)=O)C1=CC=CC=C1,TRUE
9853,FDB009852,Methyl 2-octenoate,CCCCC\C=C\C(=O)OC,TRUE
9888,FDB009887,"Milk powder, whole, enzyme-modified",[OH-].[OH-].[Mg++],TRUE
9964,FDB009962,1-Octen-3-yl acetate,CCCCCC(OC(C)=O)C=C,TRUE
10035,FDB010033,Pentadecanoic acid,CCCCCCCCCCCCCCC(O)=O,TRUE
10068,FDB010066,Phenethyl decanoate,CCCCCCCCCC(=O)OCCC1=CC=CC=C1,TRUE
10077,FDB010075,2-Phenylpropionaldehyde dimethyl acetal,COC(OC)C(C)C1=CC=CC=C1,TRUE
10078,FDB010076,Phthalide,O=C1OCC2=CC=CC=C12,TRUE
10095,FDB010093,Polydextrose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
10105,FDB010103,Polylimonene,CC(=C)C1CCC(C)=CC1,TRUE
10111,FDB010109,Polyoxyethylene 40 monostearate,CCCCCCCCCCCCCCCCCC(=O)OCCO,TRUE
10123,FDB010121,Potassium caprate,[K+].CCCCCCCCCC([O-])=O,TRUE
10125,FDB010123,Potassium cyclamate,[K+].[O-]S(=O)(=O)NC1CCCCC1,TRUE
10130,FDB010128,Potassium myristate,[K+].CCCCCCCCCCCCCC([O-])=O,TRUE
10132,FDB010130,Potassium palmitate,[K+].CCCCCCCCCCCCCCCC([O-])=O,TRUE
10178,FDB010176,"Riboflavin 5'-phosphate, sodium",[Na+].CC1=C(C)C=C2N(C[C@@H](O)[C@@H](O)[C@@H](O)COP(O)([O-])=O)C3=NC(=O)NC(=O)C3=NC2=C1,TRUE
10264,FDB010262,Sodium caprate,[Na+].CCCCCCCCCC([O-])=O,TRUE
10271,FDB010269,Sodium glucoheptonate,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O,TRUE
10276,FDB010274,Sodium myristate,[Na+].CCCCCCCCCCCCCC([O-])=O,TRUE
10277,FDB010275,Sodium palmitate,[Na+].CCCCCCCCCCCCCCCC([O-])=O,TRUE
10309,FDB010307,"Starch, food, modified: distarch glycerol",COC1C(CO)OC(OCC2OC(OC3C(CO)OC(C)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2OCC(O)COC2C(CO)OC(O)C(O)C2O)C(O)C1O,TRUE
10326,FDB010324,"Starch, pregelatinized",COC1C(O)C(O)C(OCC2OC(OC3C(O)C(O)C(C)OC3CO)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2O)OC1CO,TRUE
10377,FDB010375,Terpinyl isobutyrate,CC(C)C(=O)OC(C)(C)C1CCC(C)=CC1,TRUE
10378,FDB010376,Tetradec-2-enal,CCCCCCCCCCC\C=C\C=O,TRUE
10411,FDB010409,Tridecanoic acid,CCCCCCCCCCCCC(O)=O,TRUE
10419,FDB010417,"3,7,11-Trimethyldodeca-2,6,10-trienyl acetate",CC(C)=CCCC(C)=CCCC(C)=CCOC(C)=O,TRUE
10495,FDB010493,"1,3-Diphenyl-2-propanone",O=C(CC1=CC=CC=C1)CC1=CC=CC=C1,TRUE
10504,FDB010502,4'-Methoxyacetophenone,COC1=CC=C(C=C1)C(C)=O,TRUE
10506,FDB010504,4-Hydroxybenzaldehyde,OC1=CC=C(C=O)C=C1,TRUE
10530,FDB010528,Dehydrozingerone,COC1=C(O)C=CC(\C=C/C(C)=O)=C1,TRUE
10542,FDB010540,4-Vinylphenol,OC1=CC=C(C=C)C=C1,TRUE
10547,FDB010545,Methyl 2-methoxybenzoate,COC(=O)C1=CC=CC=C1OC,TRUE
10549,FDB010547,Myo-Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,TRUE
10551,FDB010549,4'-Methylacetophenone,CC(=O)C1=CC=C(C)C=C1,TRUE
10554,FDB010552,3-(4-Methoxyphenyl)-2-propenal,COC1=CC=C(\C=C\C=O)C=C1,TRUE
