id,public_id,name,SMILES,SMILES,InDomain
12343,FDB012340,Brassinolide,[H][C@@]12CC[C@H]([C@H](C)[C@@H](O)[C@H](O)[C@H](C)C(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])COC(=O)[C@@]2([H])C[C@H](O)[C@H](O)C[C@]12C,[H][C@@]12CC[C@H]([C@H](C)[C@@H](O)[C@H](O)[C@H](C)C(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])COC(=O)[C@@]2([H])C[C@H](O)[C@H](O)C[C@]12C,FALSE
12344,FDB012341,Capsicoside A,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,TRUE
12345,FDB012342,Tomatoside A,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,TRUE
12346,FDB012343,Canesceol,CC1OC(OC2CCC3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,CC1OC(OC2CCC3(CO)C4C(O)CC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1O,FALSE
12347,FDB012344,"(3R)-3,4-Dihydroxy-3-(hydroxymethyl)butanenitrile 4-glucoside",OCC1OC(OCC(O)(CO)CC#N)C(O)C(O)C1O,OCC1OC(OCC(O)(CO)CC#N)C(O)C(O)C1O,FALSE
12348,FDB012345,Dolicholide,CC(C)C(=C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,CC(C)C(=C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,FALSE
12349,FDB012346,Glycocholic acid,CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,FALSE
12350,FDB012347,Glyceollin II,CC1(C)OC2=CC3=C(C=C2C=C1)C1OC2=C(C=CC(O)=C2)C1(O)CO3,CC1(C)OC2=CC3=C(C=C2C=C1)C1OC2=C(C=CC(O)=C2)C1(O)CO3,FALSE
12351,FDB012348,beta-Sitosterol palmitate,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCC(CC)C(C)C,CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4C3CC=C2C1)C(C)CCC(CC)C(C)C,FALSE
12352,FDB012349,Sitoindoside II,CCCCCCCC\C=C\CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O,CCCCCCCC\C=C\CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CCC(CC)C(C)C)C(O)C(O)C1O,FALSE
12353,FDB012350,(R)-Humulone,CC(C)CC(=O)C1=C(O)C(O)(CC=C(C)C)C(O)=C(CC=C(C)C)C1=O,CC(C)CC(=O)C1=C(O)C(O)(CC=C(C)C)C(O)=C(CC=C(C)C)C1=O,FALSE
12354,FDB012351,1-Decanol,CCCCCCCCCCO,CCCCCCCCCCO,TRUE
12355,FDB012352,Ponasteroside A,CC(C)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(OC5OC(CO)C(O)C(O)C5O)C(O)CC4(C)C3CCC12C,CC(C)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(OC5OC(CO)C(O)C(O)C5O)C(O)CC4(C)C3CCC12C,FALSE
12356,FDB012353,Talaromycin B,CCC1CCC2(CC(O)C(CO)CO2)OC1,CCC1CCC2(CC(O)C(CO)CO2)OC1,FALSE
12358,FDB012355,Physalin H,CC12OC(=O)C3(O)CCC4C(CC(O)C5(Cl)CC=CC(=O)C45C)C45OC13C(C4=O)C1(C)CC2OC(=O)C1CO5,CC12OC(=O)C3(O)CCC4C(CC(O)C5(Cl)CC=CC(=O)C45C)C45OC13C(C4=O)C1(C)CC2OC(=O)C1CO5,FALSE
12359,FDB012356,Physalin C,CC12OC(=O)C3(O)CCC4C(CC=C5CC=CC(=O)C45C)C4(O)OC13C(C4=O)C1(C)CC2OC(=O)C1=C,CC12OC(=O)C3(O)CCC4C(CC=C5CC=CC(=O)C45C)C4(O)OC13C(C4=O)C1(C)CC2OC(=O)C1=C,TRUE
12360,FDB012357,Phytomenadione,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CC1=C(C)C(=O)C2=CC=CC=C2C1=O,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CC1=C(C)C(=O)C2=CC=CC=C2C1=O,FALSE
12361,FDB012358,Gambogic acid,CC(C)=CCCC1(C)OC2=C(C=C1)C(O)=C1C(=O)C3=CC4CC5C(C)(C)OC(C\C=C(\C)C(O)=O)(C4=O)C35OC1=C2CC=C(C)C,CC(C)=CCCC1(C)OC2=C(C=C1)C(O)=C1C(=O)C3=CC4CC5C(C)(C)OC(C\C=C(\C)C(O)=O)(C4=O)C35OC1=C2CC=C(C)C,FALSE
12362,FDB012359,Mammea B/BD,CCCC1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)C(C)C,CCCC1=CC(=O)OC2=C1C(O)=C(CC=C(C)C)C(O)=C2C(=O)C(C)C,FALSE
12363,FDB012360,Bicornin,OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(OC4=C(O)C5=C(C=C4O)C(=O)OC4=C5C(=CC(O)=C4O)C(=O)OC2C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=C(O)C(O)=C3,OC1=CC(=CC(O)=C1O)C(=O)OC1OC2COC(=O)C3=C(OC4=C(O)C5=C(C=C4O)C(=O)OC4=C5C(=CC(O)=C4O)C(=O)OC2C(OC(=O)C2=CC(O)=C(O)C(O)=C2)C1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=C(O)C(O)=C3,FALSE
12364,FDB012361,Kuwanol C,CC(C)=CCCC1(C)OC2=CC3=C(C(=O)CC(O3)C3=C(O)C=C(O)C=C3)C(O)=C2C=C1,CC(C)=CCCC1(C)OC2=CC3=C(C(=O)CC(O3)C3=C(O)C=C(O)C=C3)C(O)=C2C=C1,FALSE
12365,FDB012362,beta-Sitosterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CC[C@@H](CC)C(C)C,FALSE
12366,FDB012363,"(2E,4E)-2,7-Dimethyl-2,4-octadienedioic acid",CC(C\C=C\C=C(/C)C(O)=O)C(O)=O,CC(C\C=C\C=C(/C)C(O)=O)C(O)=O,FALSE
12367,FDB012364,Dianhydroaurasperone C,COC1=CC2=C(C(O)=C3C(=O)C=C(C)OC3=C2C2=C(O)C=C3C=C4OC(C)=CC(=O)C4=C(O)C3=C2OC)C(OC)=C1,COC1=CC2=C(C(O)=C3C(=O)C=C(C)OC3=C2C2=C(O)C=C3C=C4OC(C)=CC(=O)C4=C(O)C3=C2OC)C(OC)=C1,FALSE
12368,FDB012365,Adouetine Y,CCC(C)C1NC(=O)C(NC(=O)C(CC2=CC=CC=C2)N(C)C)C(OC2=CC=C(C=C2)\C=C/NC1=O)C1=CC=CC=C1,CCC(C)C1NC(=O)C(NC(=O)C(CC2=CC=CC=C2)N(C)C)C(OC2=CC=C(C=C2)\C=C/NC1=O)C1=CC=CC=C1,FALSE
12369,FDB012366,N-Nitrosotomatidine,CC1C2C(CC3C4CCC5CC(O)CCC5(C)C4CCC23C)OC11CCC(C)CN1N=O,CC1C2C(CC3C4CCC5CC(O)CCC5(C)C4CCC23C)OC11CCC(C)CN1N=O,FALSE
12370,FDB012367,Tomatine,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CN1,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CN1,TRUE
12371,FDB012368,Neferine,COC1=CC=C(CC2N(C)CCC3=CC(OC)=C(OC4=C(O)C=CC(CC5N(C)CCC6=CC(OC)=C(OC)C=C56)=C4)C=C23)C=C1,COC1=CC=C(CC2N(C)CCC3=CC(OC)=C(OC4=C(O)C=CC(CC5N(C)CCC6=CC(OC)=C(OC)C=C56)=C4)C=C23)C=C1,TRUE
12372,FDB012369,(¡À)-threo-Anethole glycol,COC1=CC=C(C=C1)[C@H](O)[C@H](C)O,COC1=CC=C(C=C1)[C@H](O)[C@H](C)O,FALSE
12373,FDB012370,Selenomethionine,C[Se]CCC(N)C(O)=O,C[Se]CCC(N)C(O)=O,FALSE
12374,FDB012371,Glycinol,OC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(O)=C3)C1O2,OC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(O)=C3)C1O2,FALSE
12375,FDB012372,Methyl isothiocyanate,CN=C=S,CN=C=S,FALSE
12376,FDB012373,Chavicol,OC1=CC=C(CC=C)C=C1,OC1=CC=C(CC=C)C=C1,FALSE
12377,FDB012374,Tylosin,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(C2O)N(C)C)C(CC=O)CC(C)C(=O)\C=C\C(\C)=C\C1COC1OC(C)C(O)C(OC)C1OC,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(C2O)N(C)C)C(CC=O)CC(C)C(=O)\C=C\C(\C)=C\C1COC1OC(C)C(O)C(OC)C1OC,FALSE
12378,FDB012375,Pterostilbene,COC1=CC(\C=C/C2=CC=C(O)C=C2)=CC(OC)=C1,COC1=CC(\C=C/C2=CC=C(O)C=C2)=CC(OC)=C1,FALSE
12379,FDB012376,Frenolicin B,CCCC1OC2CC(=O)OC2C2=C1C(=O)C1=C(C=CC=C1O)C2=O,CCCC1OC2CC(=O)OC2C2=C1C(=O)C1=C(C=CC=C1O)C2=O,FALSE
12380,FDB012377,Murrayacine,CC1(C)OC2=C(C=O)C=C3C(NC4=CC=CC=C34)=C2C=C1,CC1(C)OC2=C(C=O)C=C3C(NC4=CC=CC=C34)=C2C=C1,FALSE
12381,FDB012378,Glyceofuran,CC(C)(O)C1=CC2=CC3=C(OCC4(O)C3OC3=C4C=CC(O)=C3)C=C2O1,CC(C)(O)C1=CC2=CC3=C(OCC4(O)C3OC3=C4C=CC(O)=C3)C=C2O1,FALSE
12382,FDB012379,9-O-Methylglyceofuran,COC1=CC2=C(C=C1)C1(O)COC3=C(C=C4C=C(OC4=C3)C(C)(C)O)C1O2,COC1=CC2=C(C=C1)C1(O)COC3=C(C=C4C=C(OC4=C3)C(C)(C)O)C1O2,FALSE
12383,FDB012380,"3,4-Hexahydroxydiphenoylarabinose",OC1OCC2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC2C1O,OC1OCC2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)OC2C1O,FALSE
12385,FDB012382,6alpha-Hydroxyisomedicarpin,COC1=CC2=C(C=C1)C1OC3=C(C=CC(O)=C3)C1(O)CO2,COC1=CC2=C(C=C1)C1OC3=C(C=CC(O)=C3)C1(O)CO2,FALSE
12386,FDB012383,6alpha-Hydroxymedicarpin,COC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(O)=C3)C1O2,COC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(O)=C3)C1O2,FALSE
12387,FDB012384,Homopisatin,COC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(OC)=C3)C1O2,COC1=CC2=C(C=C1)C1(O)COC3=C(C=CC(OC)=C3)C1O2,FALSE
12388,FDB012385,(E)-4'-Methylresveratrol 3-glucoside,COC1=CC=C(\C=C/C2=CC(O)=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C=C1,COC1=CC=C(\C=C/C2=CC(O)=CC(OC3OC(CO)C(O)C(O)C3O)=C2)C=C1,FALSE
12389,FDB012386,(Z)-Resveratrol,[H]\C(=C(/[H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,[H]\C(=C(/[H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,TRUE
12390,FDB012387,Sesamolin,C1OC2=C(O1)C=C(OC1OCC3C1COC3C1=CC3=C(OCO3)C=C1)C=C2,C1OC2=C(O1)C=C(OC1OCC3C1COC3C1=CC3=C(OCO3)C=C1)C=C2,FALSE
12391,FDB012388,"1-(3,4-Dimethoxyphenyl)-4-decen-3-one",CCCCCC=CC(=O)CCC1=CC(OC)=C(O)C=C1,CCCCCC=CC(=O)CCC1=CC(OC)=C(O)C=C1,FALSE
12392,FDB012389,(R)-3-Methylcyclohexanone,CC1CCCC(=O)C1,CC1CCCC(=O)C1,FALSE
12393,FDB012390,5'-Guanylic acid,OC1C(COP(O)(O)=O)OC(C1O)N1C=NC2=C1NC(=N)N=C2O,OC1C(COP(O)(O)=O)OC(C1O)N1C=NC2=C1NC(=N)N=C2O,FALSE
12394,FDB012391,Lusitanicoside,CC1OC(OCC2OC(OC3=CC=C(CC=C)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(OC3=CC=C(CC=C)C=C3)C(O)C(O)C2O)C(O)C(O)C1O,FALSE
12395,FDB012392,1-Methoxy-4-(2-propenyl)benzene,COC1=CC=C(CC=C)C=C1,COC1=CC=C(CC=C)C=C1,TRUE
12396,FDB012393,Aceteugenol,COC1=C(OC(C)=O)C=CC(CC=C)=C1,COC1=C(OC(C)=O)C=CC(CC=C)=C1,FALSE
12397,FDB012394,Eugenyl isovalerate,COC1=C(OC(=O)CC(C)C)C=CC(CC=C)=C1,COC1=C(OC(=O)CC(C)C)C=CC(CC=C)=C1,FALSE
12398,FDB012395,Isoorientin,OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,OCC1OC(C(O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,FALSE
12399,FDB012396,Fonsecin,COC1=C2C(O)=C3C(=O)CC(C)(O)OC3=CC2=CC(O)=C1,COC1=C2C(O)=C3C(=O)CC(C)(O)OC3=CC2=CC(O)=C1,FALSE
12400,FDB012397,L-Isoleucine,CCC(C)C(N)C(O)=O,CCC(C)C(N)C(O)=O,TRUE
12401,FDB012398,Licoisoflavone A,CC(C)=CCC1=C(O)C(=CC=C1O)C1=COC2=C(C(O)=CC(O)=C2)C1=O,CC(C)=CCC1=C(O)C(=CC=C1O)C1=COC2=C(C(O)=CC(O)=C2)C1=O,FALSE
12402,FDB012399,Gyrocyanin,OC1=C(C(=O)C(C1=O)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=C(C(=O)C(C1=O)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FALSE
12403,FDB012400,Prunetin,COC1=CC2=C(C(O)=C1)C(=O)C(=CO2)C1=CC=C(O)C=C1,COC1=CC2=C(C(O)=C1)C(=O)C(=CO2)C1=CC=C(O)C=C1,TRUE
12404,FDB012401,Isopropyl nonanoate,CCCCCCCCC(=O)OC(C)C,CCCCCCCCC(=O)OC(C)C,TRUE
12405,FDB012402,Dehydroneotenone,COC1=CC2=C(OCO2)C=C1C1=COC2=C(C=C3C=COC3=C2)C1=O,COC1=CC2=C(OCO2)C=C1C1=COC2=C(C=C3C=COC3=C2)C1=O,FALSE
12406,FDB012403,(E)-Isoeugenol,COC1=CC(\C=C\C)=CC=C1O,COC1=CC(\C=C\C)=CC=C1O,TRUE
12407,FDB012404,Osthenol,CC(C)=CCC1=C(O)C=CC2=C1OC(=O)C=C2,CC(C)=CCC1=C(O)C=CC2=C1OC(=O)C=C2,FALSE
12408,FDB012405,Nonyl octanoate,CCCCCCCCCOC(=O)CCCCCCC,CCCCCCCCCOC(=O)CCCCCCC,TRUE
12409,FDB012406,Rutacultin,COC1=CC2=C(C=C1OC)C=C(C(=O)O2)C(C)(C)C=C,COC1=CC2=C(C=C1OC)C=C(C(=O)O2)C(C)(C)C=C,FALSE
12410,FDB012407,"3-(1,1-Dimethylallyl)scopoletin",COC1=CC2=C(OC(=O)C(=C2)C(C)(C)C=C)C=C1O,COC1=CC2=C(OC(=O)C(=C2)C(C)(C)C=C)C=C1O,FALSE
12411,FDB012408,Octyl propanoate,CCCCCCCCOC(=O)CC,CCCCCCCCOC(=O)CC,TRUE
12412,FDB012409,Isoeugenol acetate,COC1=C(OC(C)=O)C=CC(\C=C/C)=C1,COC1=C(OC(C)=O)C=CC(\C=C/C)=C1,TRUE
12413,FDB012410,Octyl butanoate,CCCCCCCCOC(=O)CCC,CCCCCCCCOC(=O)CCC,TRUE
12414,FDB012411,Capsaicin,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,FALSE
12415,FDB012412,Octyl 2-methylpropanoate,CCCCCCCCOC(=O)C(C)C,CCCCCCCCOC(=O)C(C)C,TRUE
12416,FDB012413,Repensol,OC1=CC2=C(C=C1)C1=C(C3=C(O)C=C(O)C=C3O1)C(=O)O2,OC1=CC2=C(C=C1)C1=C(C3=C(O)C=C(O)C=C3O1)C(=O)O2,FALSE
12417,FDB012414,Trifoliol,COC1=CC(O)=C2C(OC3=C2C(=O)OC2=C3C=CC(O)=C2)=C1,COC1=CC(O)=C2C(OC3=C2C(=O)OC2=C3C=CC(O)=C2)=C1,FALSE
12418,FDB012415,Octyl 3-methylbutanoate,CCCCCCCCOC(=O)CC(C)C,CCCCCCCCOC(=O)CC(C)C,FALSE
12419,FDB012416,12alpha-Hydroxyerosone,COC1=C(OC)C=C2C(OCC3OC4=C(C=C5C=COC5=C4)C(=O)C23O)=C1,COC1=C(OC)C=C2C(OCC3OC4=C(C=C5C=COC5=C4)C(=O)C23O)=C1,FALSE
12420,FDB012417,"5-Hydroxy-8,8-dimethyl-6-(3-methyl-1-oxobutyl)-4-pentyl-2H,8H-benzo[1,2-b:3,4-b']dipyran-2-one",CCCCCC1=CC(=O)OC2=C3C=CC(C)(C)OC3=C(C(=O)CC(C)C)C(O)=C12,CCCCCC1=CC(=O)OC2=C3C=CC(C)(C)OC3=C(C(=O)CC(C)C)C(O)=C12,FALSE
12421,FDB012418,Albanin B,CC(C)=CCC1=C(OC2=C(C(O)=CC3=C2C=CC(C)(CO)O3)C1=O)C1=C(O)C=C(O)C=C1,CC(C)=CCC1=C(OC2=C(C(O)=CC3=C2C=CC(C)(CO)O3)C1=O)C1=C(O)C=C(O)C=C1,FALSE
12422,FDB012419,Yangonin,COC1=CC=C(\C=C\C2=CC(OC)=CC(=O)O2)C=C1,COC1=CC=C(\C=C\C2=CC(OC)=CC(=O)O2)C=C1,FALSE
12423,FDB012420,(-)-cis-Rotenolone,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1(O)C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1(O)C(=O)C1=CC=C3O[C@H](CC3=C1O2)C(C)=C,FALSE
12424,FDB012421,Octadecanamide,CCCCCCCCCCCCCCCCCC(N)=O,CCCCCCCCCCCCCCCCCC(N)=O,FALSE
12425,FDB012422,Nodakenin glucoside,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CC2=C(O1)C=C1OC(=O)C=CC1=C2,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CC2=C(O1)C=C1OC(=O)C=CC1=C2,FALSE
12426,FDB012423,Monardaein,OC1C(COC(=O)\C=C/C2=CC=C(O)C=C2)OC(OC2=CC3=C(OC4OC(COC(=O)CC(O)=O)C(OC(=O)CC(O)=O)C(O)C4O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C1O,OC1C(COC(=O)\C=C/C2=CC=C(O)C=C2)OC(OC2=CC3=C(OC4OC(COC(=O)CC(O)=O)C(OC(=O)CC(O)=O)C(O)C4O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C1O,FALSE
12427,FDB012424,2-Tridecanone,CCCCCCCCCCCC(C)=O,CCCCCCCCCCCC(C)=O,TRUE
12428,FDB012425,Prunitrin,COC1=CC(O)=C2C(=O)C(=COC2=C1)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,COC1=CC(O)=C2C(=O)C(=COC2=C1)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,FALSE
12429,FDB012426,Pelargonidin,OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O,OC1=CC=C(C=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O,TRUE
12432,FDB012429,Aromadendrin 7-methyl ether,COC1=CC(O)=C2C(=O)C(O)C(OC2=C1)C1=CC=C(O)C=C1,COC1=CC(O)=C2C(=O)C(O)C(OC2=C1)C1=CC=C(O)C=C1,FALSE
12433,FDB012430,Bullatacinone,CCCCCCCCCCC(O)C1CCC(O1)C1CCC(O1)C(O)CCCCCCCCCCC1CC(CC(C)=O)C(=O)O1,CCCCCCCCCCC(O)C1CCC(O1)C1CCC(O1)C(O)CCCCCCCCCCC1CC(CC(C)=O)C(=O)O1,FALSE
12434,FDB012431,Dihydrokaempferol,OC1C(OC2=CC(O)=CC(O)=C2C1=O)C1=CC=C(O)C=C1,OC1C(OC2=CC(O)=CC(O)=C2C1=O)C1=CC=C(O)C=C1,FALSE
12435,FDB012432,Cernuine,OC1=CC(O)=C2C(=O)\C(OC2=C1)=C/C1=CC(O)=C(O)C=C1,OC1=CC(O)=C2C(=O)\C(OC2=C1)=C/C1=CC(O)=C(O)C=C1,TRUE
12436,FDB012433,"1,1-Dimethoxynonane",CCCCCCCCC(OC)OC,CCCCCCCCC(OC)OC,FALSE
12437,FDB012434,1-Nonen-3-ol,CCCCCCC(O)C=C,CCCCCCC(O)C=C,FALSE
12438,FDB012435,Ethyl tetradecanoate,CCCCCCCCCCCCCC(=O)OCC,CCCCCCCCCCCCCC(=O)OCC,TRUE
12439,FDB012436,Oleamide,CCCCCCCC\C=C\CCCCCCCC(N)=O,CCCCCCCC\C=C\CCCCCCCC(N)=O,FALSE
12440,FDB012437,Methyl stearate,CCCCCCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCCCCCC(=O)OC,TRUE
12441,FDB012438,7E-Mycosinyl acetate,CC#CC#C\C=C1\OC2(OC=CC2OC(C)=O)C=C1,CC#CC#C\C=C1\OC2(OC=CC2OC(C)=O)C=C1,FALSE
12442,FDB012439,Thiourea,NC(N)=S,NC(N)=S,FALSE
12443,FDB012440,3-Isothiocyanato-1-propene,C=CCN=C=S,C=CCN=C=S,FALSE
12444,FDB012441,Ethyl stearate,CCCCCCCCCCCCCCCCCC(=O)OCC,CCCCCCCCCCCCCCCCCC(=O)OCC,TRUE
12445,FDB012442,2-Hydroxybenzaldehyde O-[xylosyl-(1->6)-glucoside],OC1COC(OCC2OC(OC3=CC=CC=C3C=O)C(O)C(O)C2O)C(O)C1O,OC1COC(OCC2OC(OC3=CC=CC=C3C=O)C(O)C(O)C2O)C(O)C1O,FALSE
12446,FDB012443,"2,6-Dimethoxyphenol",COC1=CC=CC(OC)=C1O,COC1=CC=CC(OC)=C1O,TRUE
12447,FDB012444,Acetyl tributyl citrate,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,FALSE
12448,FDB012445,(¡À)-Isobornyl acetate,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(=O)O[C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,FALSE
12449,FDB012446,(¡À)-Citronellyl acetate,CC(CCOC(C)=O)CCC=C(C)C,CC(CCOC(C)=O)CCC=C(C)C,FALSE
12450,FDB012447,2-Methylpropyl butanoate,CCCC(=O)OCC(C)C,CCCC(=O)OCC(C)C,TRUE
12451,FDB012448,Pentyl butanoate,CCCCCOC(=O)CCC,CCCCCOC(=O)CCC,TRUE
12452,FDB012449,3-Methylbutyl formate,CC(C)CCOC=O,CC(C)CCOC=O,TRUE
12453,FDB012450,3-Methylbutyl propanoate,CCC(=O)OCCC(C)C,CCC(=O)OCCC(C)C,FALSE
12454,FDB012451,Propyl hexanoate,CCCCCC(=O)OCCC,CCCCCC(=O)OCCC,TRUE
12455,FDB012452,2-Methylbutyl acetate,CCC(C)COC(C)=O,CCC(C)COC(C)=O,TRUE
12456,FDB012453,Falcarindiol 3-acetate,CCCCCCC\C=C\C(O)C#CC#CC(OC(C)=O)C=C,CCCCCCC\C=C\C(O)C#CC#CC(OC(C)=O)C=C,FALSE
12457,FDB012454,Toluene,CC1=CC=CC=C1,CC1=CC=CC=C1,FALSE
12458,FDB012455,Methyl N-methylanthranilate,CNC1=CC=CC=C1C(=O)OC,CNC1=CC=CC=C1C(=O)OC,FALSE
12459,FDB012456,2-Hydroxybenzaldehyde,OC1=CC=CC=C1C=O,OC1=CC=CC=C1C=O,FALSE
12460,FDB012457,Benzeneacetonitrile,N#CCC1=CC=CC=C1,N#CCC1=CC=CC=C1,FALSE
12461,FDB012458,Dimethyl trisulfide,CSSSC,CSSSC,FALSE
12462,FDB012459,Methyl salicylate,COC(=O)C1=CC=CC=C1O,COC(=O)C1=CC=CC=C1O,FALSE
12463,FDB012460,Phaseollin,CC1(C)OC2=C(C=C1)C1=C(C=C2)C2COC3=C(C=CC(O)=C3)C2O1,CC1(C)OC2=C(C=C1)C1=C(C=C2)C2COC3=C(C=CC(O)=C3)C2O1,FALSE
12464,FDB012461,1H-Imidazole-4(5)-propanoic acid,OC(=O)CCC1=CN=CN1,OC(=O)CCC1=CN=CN1,FALSE
12465,FDB012462,alpha-Linolenic acid,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,TRUE
